tiempo,Em_Mt,id_futuro
2031,-39.92631333,id_futuro_13
2032,-49.81142422,id_futuro_13
2033,-45.03470797,id_futuro_13
2034,-39.68089899,id_futuro_13
2035,-50.55178773,id_futuro_13
2036,-48.47155536,id_futuro_13
2037,-50.52340269,id_futuro_13
2038,-41.58426762,id_futuro_13
2039,-36.94972069,id_futuro_13
2040,-51.36057636,id_futuro_13
2041,-48.42522363,id_futuro_13
2042,-42.76021265,id_futuro_13
2043,-48.10910707,id_futuro_13
2044,-37.33953739,id_futuro_13
2045,-42.58022124,id_futuro_13
2046,-38.08721074,id_futuro_13
2047,-49.50709326,id_futuro_13
2048,-46.87850324,id_futuro_13
2049,-49.53234757,id_futuro_13
2050,-51.33373356,id_futuro_13
1990,-63.33224044,id_futuro_14
1991,-59.66992548,id_futuro_14
1992,-60.49756132,id_futuro_14
1993,-60.40270355,id_futuro_14
1994,-60.25809117,id_futuro_14
1995,-61.97127834,id_futuro_14
1996,-58.85718517,id_futuro_14
1997,-61.55841522,id_futuro_14
1998,-45.21235093,id_futuro_14
1999,-57.66985938,id_futuro_14
2000,-65.94570942,id_futuro_14
2001,-66.57002968,id_futuro_14
2002,-56.9177178,id_futuro_14
2003,-69.35342554,id_futuro_14
2004,-64.22017798,id_futuro_14
2005,-63.16781914,id_futuro_14
2006,-65.86464056,id_futuro_14
2007,-54.83547569,id_futuro_14
2008,-54.56990956,id_futuro_14
2009,-57.67206523,id_futuro_14
2010,-64.49615671,id_futuro_14
2011,-59.04463864,id_futuro_14
2012,-58.1032636,id_futuro_14
2013,-64.77339325,id_futuro_14
2014,-56.90301891,id_futuro_14
2015,-46.55264505,id_futuro_14
2016,-60.61134026,id_futuro_14
2017,13.47715115,id_futuro_14
2018,-50.41284301,id_futuro_14
2019,-48.00690099,id_futuro_14
2020,-49.53094698,id_futuro_14
2021,-55.709601,id_futuro_14
2022,-40.7964765,id_futuro_14
2023,-52.31595232,id_futuro_14
2024,-45.03949484,id_futuro_14
2025,-49.19060092,id_futuro_14
2026,-47.81259701,id_futuro_14
2027,-42.81896131,id_futuro_14
2028,-51.0506701,id_futuro_14
2029,-39.52963348,id_futuro_14
2030,-51.81449542,id_futuro_14
2031,-36.71726817,id_futuro_14
2032,-44.57352582,id_futuro_14
2033,-50.60973598,id_futuro_14
2034,-51.87832076,id_futuro_14
2035,-50.52765415,id_futuro_14
2036,-50.55152633,id_futuro_14
2037,-51.76357315,id_futuro_14
2038,-40.49079098,id_futuro_14
2039,-51.76473386,id_futuro_14
2040,-47.2735987,id_futuro_14
2041,-45.5680437,id_futuro_14
2042,-54.05921889,id_futuro_14
2043,-47.41700503,id_futuro_14
2044,-40.77947496,id_futuro_14
2045,-50.37591854,id_futuro_14
2046,-50.35701314,id_futuro_14
2047,-33.75731243,id_futuro_14
2048,-47.39882171,id_futuro_14
2049,-50.96608481,id_futuro_14
2050,-52.35826693,id_futuro_14
1990,-63.33224044,id_futuro_15
1991,-59.66992548,id_futuro_15
1992,-60.49756132,id_futuro_15
1993,-60.40270355,id_futuro_15
1994,-60.25809117,id_futuro_15
1995,-61.97127834,id_futuro_15
1996,-58.85718517,id_futuro_15
1997,-61.55841522,id_futuro_15
1998,-45.21235093,id_futuro_15
1999,-57.66985938,id_futuro_15
2000,-65.94570942,id_futuro_15
2001,-66.57002968,id_futuro_15
2002,-56.9177178,id_futuro_15
2003,-69.35342554,id_futuro_15
2004,-64.22017798,id_futuro_15
2005,-63.16781914,id_futuro_15
2006,-65.86464056,id_futuro_15
2007,-54.83547569,id_futuro_15
2008,-54.56990956,id_futuro_15
2009,-57.67206523,id_futuro_15
2010,-64.49615671,id_futuro_15
2011,-59.04463864,id_futuro_15
2012,-58.1032636,id_futuro_15
2013,-64.77339325,id_futuro_15
2014,-56.90301891,id_futuro_15
2015,-46.55264505,id_futuro_15
2016,-60.61134026,id_futuro_15
2017,13.47715115,id_futuro_15
2018,-50.41284301,id_futuro_15
2019,-48.00690099,id_futuro_15
2020,-49.53094698,id_futuro_15
2021,-48.24531315,id_futuro_15
2022,-42.54908119,id_futuro_15
2023,-50.11122589,id_futuro_15
2024,-55.39358437,id_futuro_15
2025,-46.66218622,id_futuro_15
2026,-55.11848049,id_futuro_15
2027,-52.19182704,id_futuro_15
2028,-54.44867571,id_futuro_15
2029,-41.81927569,id_futuro_15
2030,-54.59253897,id_futuro_15
2031,-45.60666548,id_futuro_15
2032,-46.80292718,id_futuro_15
2033,-46.38615561,id_futuro_15
2034,-43.24370627,id_futuro_15
2035,-47.68631466,id_futuro_15
2036,-14.41958932,id_futuro_15
2037,-46.61462142,id_futuro_15
2038,-51.55998933,id_futuro_15
2039,-58.71457324,id_futuro_15
2040,-58.23674313,id_futuro_15
2041,-58.13182102,id_futuro_15
2042,-59.6939613,id_futuro_15
2043,-59.68130292,id_futuro_15
2044,-51.70810931,id_futuro_15
2045,-59.78067131,id_futuro_15
2046,-47.24376943,id_futuro_15
2047,-48.40065997,id_futuro_15
2048,-59.32810985,id_futuro_15
2049,-62.85991408,id_futuro_15
2050,-50.87757294,id_futuro_15
1990,-63.33224044,id_futuro_16
1991,-59.66992548,id_futuro_16
1992,-60.49756132,id_futuro_16
1993,-60.40270355,id_futuro_16
1994,-60.25809117,id_futuro_16
1995,-61.97127834,id_futuro_16
1996,-58.85718517,id_futuro_16
1997,-61.55841522,id_futuro_16
1998,-45.21235093,id_futuro_16
1999,-57.66985938,id_futuro_16
2000,-65.94570942,id_futuro_16
2001,-66.57002968,id_futuro_16
2002,-56.9177178,id_futuro_16
2003,-69.35342554,id_futuro_16
2004,-64.22017798,id_futuro_16
2005,-63.16781914,id_futuro_16
2006,-65.86464056,id_futuro_16
2007,-54.83547569,id_futuro_16
2008,-54.56990956,id_futuro_16
2009,-57.67206523,id_futuro_16
2010,-64.49615671,id_futuro_16
2011,-59.04463864,id_futuro_16
2012,-58.1032636,id_futuro_16
2013,-64.77339325,id_futuro_16
2014,-56.90301891,id_futuro_16
2015,-46.55264505,id_futuro_16
2016,-60.61134026,id_futuro_16
2017,13.47715115,id_futuro_16
2018,-50.41284301,id_futuro_16
2019,-48.00690099,id_futuro_16
2020,-49.53094698,id_futuro_16
2021,-53.33261275,id_futuro_16
2022,-42.95664869,id_futuro_16
2023,-39.10056613,id_futuro_16
2024,-50.27548282,id_futuro_16
2025,-53.56431322,id_futuro_16
2026,-40.29489916,id_futuro_16
2027,-51.23857709,id_futuro_16
2028,-52.58610387,id_futuro_16
2029,-47.18641843,id_futuro_16
2030,-12.06336449,id_futuro_16
2031,-50.32766044,id_futuro_16
2032,-54.56890566,id_futuro_16
2033,-52.08988047,id_futuro_16
2034,-45.74358195,id_futuro_16
2035,-44.54641393,id_futuro_16
2036,-51.90143296,id_futuro_16
2037,-52.0412769,id_futuro_16
2038,-53.20774712,id_futuro_16
2039,-47.28316614,id_futuro_16
2040,-52.19777767,id_futuro_16
2041,-53.08791349,id_futuro_16
2042,-42.25718811,id_futuro_16
2043,-44.35478759,id_futuro_16
2044,-53.57128595,id_futuro_16
2045,-47.21547376,id_futuro_16
2046,-51.84854496,id_futuro_16
2047,-53.12704344,id_futuro_16
2048,-57.10101926,id_futuro_16
2049,-52.82440772,id_futuro_16
2050,-51.77760881,id_futuro_16
1990,-63.33224044,id_futuro_17
1991,-59.66992548,id_futuro_17
1992,-60.49756132,id_futuro_17
1993,-60.40270355,id_futuro_17
1994,-60.25809117,id_futuro_17
1995,-61.97127834,id_futuro_17
1996,-58.85718517,id_futuro_17
1997,-61.55841522,id_futuro_17
1998,-45.21235093,id_futuro_17
1999,-57.66985938,id_futuro_17
2000,-65.94570942,id_futuro_17
2001,-66.57002968,id_futuro_17
2002,-56.9177178,id_futuro_17
2003,-69.35342554,id_futuro_17
2004,-64.22017798,id_futuro_17
2005,-63.16781914,id_futuro_17
2006,-65.86464056,id_futuro_17
2007,-54.83547569,id_futuro_17
2008,-54.56990956,id_futuro_17
2009,-57.67206523,id_futuro_17
2010,-64.49615671,id_futuro_17
2011,-59.04463864,id_futuro_17
2012,-58.1032636,id_futuro_17
2013,-64.77339325,id_futuro_17
2014,-56.90301891,id_futuro_17
2015,-46.55264505,id_futuro_17
2016,-60.61134026,id_futuro_17
2017,13.47715115,id_futuro_17
2018,-50.41284301,id_futuro_17
2019,-48.00690099,id_futuro_17
2020,-49.53094698,id_futuro_17
2021,-46.07051698,id_futuro_17
2022,-54.89601384,id_futuro_17
2023,-54.45028107,id_futuro_17
2024,-45.58740555,id_futuro_17
2025,-55.19634605,id_futuro_17
2026,-46.07433656,id_futuro_17
2027,-42.84769866,id_futuro_17
2028,-41.41174956,id_futuro_17
2029,-57.0578661,id_futuro_17
2030,-55.76381851,id_futuro_17
2031,-48.64731558,id_futuro_17
2032,-45.02149056,id_futuro_17
2033,-44.81936948,id_futuro_17
2034,-57.60405808,id_futuro_17
2035,-57.13774255,id_futuro_17
2036,-62.36043864,id_futuro_17
2037,-62.3160538,id_futuro_17
2038,-53.95915395,id_futuro_17
2039,-56.4464117,id_futuro_17
2040,-65.13030359,id_futuro_17
2041,-58.68264191,id_futuro_17
2042,-64.03387502,id_futuro_17
2043,-65.43154694,id_futuro_17
2044,-61.92301975,id_futuro_17
2045,-63.57105436,id_futuro_17
2046,-60.17231989,id_futuro_17
2047,-67.38476728,id_futuro_17
2048,-61.35679404,id_futuro_17
2049,-64.83646221,id_futuro_17
2050,-66.78158744,id_futuro_17
1990,-63.33224044,id_futuro_18
1991,-59.66992548,id_futuro_18
1992,-60.49756132,id_futuro_18
1993,-60.40270355,id_futuro_18
1994,-60.25809117,id_futuro_18
1995,-61.97127834,id_futuro_18
1996,-58.85718517,id_futuro_18
1997,-61.55841522,id_futuro_18
1998,-45.21235093,id_futuro_18
1999,-57.66985938,id_futuro_18
2000,-65.94570942,id_futuro_18
2001,-66.57002968,id_futuro_18
2002,-56.9177178,id_futuro_18
2003,-69.35342554,id_futuro_18
2004,-64.22017798,id_futuro_18
2005,-63.16781914,id_futuro_18
2006,-65.86464056,id_futuro_18
2007,-54.83547569,id_futuro_18
2008,-54.56990956,id_futuro_18
2009,-57.67206523,id_futuro_18
2010,-64.49615671,id_futuro_18
2011,-59.04463864,id_futuro_18
2012,-58.1032636,id_futuro_18
2013,-64.77339325,id_futuro_18
2014,-56.90301891,id_futuro_18
2015,-46.55264505,id_futuro_18
2016,-60.61134026,id_futuro_18
2017,13.47715115,id_futuro_18
2018,-50.41284301,id_futuro_18
2019,-48.00690099,id_futuro_18
2020,-49.53094698,id_futuro_18
2021,-43.72731496,id_futuro_18
2022,-52.50827077,id_futuro_18
2023,-42.08400453,id_futuro_18
2024,-54.41262869,id_futuro_18
2025,-52.40622777,id_futuro_18
2026,-54.45802111,id_futuro_18
2027,-48.97873226,id_futuro_18
2028,-52.78555844,id_futuro_18
2029,-54.02179571,id_futuro_18
2030,-53.68710732,id_futuro_18
2031,-47.33305724,id_futuro_18
2032,-47.83117671,id_futuro_18
2033,-41.8218914,id_futuro_18
2034,-44.10190272,id_futuro_18
2035,-53.15869566,id_futuro_18
2036,-53.12031463,id_futuro_18
2037,-53.44915471,id_futuro_18
2038,-45.22418592,id_futuro_18
2039,-53.75595398,id_futuro_18
2040,-54.49552104,id_futuro_18
2041,-49.77026858,id_futuro_18
2042,-41.37811122,id_futuro_18
2043,-43.0924176,id_futuro_18
2044,-53.77193441,id_futuro_18
2045,-55.91272823,id_futuro_18
2046,-57.67704305,id_futuro_18
2047,-56.10224702,id_futuro_18
2048,-56.86252335,id_futuro_18
2049,-49.99501947,id_futuro_18
2050,-48.0041782,id_futuro_18
1990,-63.33224044,id_futuro_19
1991,-59.66992548,id_futuro_19
1992,-60.49756132,id_futuro_19
1993,-60.40270355,id_futuro_19
1994,-60.25809117,id_futuro_19
1995,-61.97127834,id_futuro_19
1996,-58.85718517,id_futuro_19
1997,-61.55841522,id_futuro_19
1998,-45.21235093,id_futuro_19
1999,-57.66985938,id_futuro_19
2000,-65.94570942,id_futuro_19
2001,-66.57002968,id_futuro_19
2002,-56.9177178,id_futuro_19
2003,-69.35342554,id_futuro_19
2004,-64.22017798,id_futuro_19
2005,-63.16781914,id_futuro_19
2006,-65.86464056,id_futuro_19
2007,-54.83547569,id_futuro_19
2008,-54.56990956,id_futuro_19
2009,-57.67206523,id_futuro_19
2010,-64.49615671,id_futuro_19
2011,-59.04463864,id_futuro_19
2012,-58.1032636,id_futuro_19
2013,-64.77339325,id_futuro_19
2014,-56.90301891,id_futuro_19
2015,-46.55264505,id_futuro_19
2016,-60.61134026,id_futuro_19
2017,13.47715115,id_futuro_19
2018,-50.41284301,id_futuro_19
2019,-48.00690099,id_futuro_19
2020,-49.53094698,id_futuro_19
2021,-53.50974651,id_futuro_19
2022,-48.64140807,id_futuro_19
2023,-42.74726077,id_futuro_19
2024,-48.88695578,id_futuro_19
2025,-53.08032109,id_futuro_19
2026,-51.38786846,id_futuro_19
2027,-55.39698386,id_futuro_19
2028,-54.52929484,id_futuro_19
2029,-59.52118945,id_futuro_19
2030,-57.29189295,id_futuro_19
2031,-56.59370223,id_futuro_19
2032,16.69845491,id_futuro_19
2033,-48.26136895,id_futuro_19
2034,-53.47195036,id_futuro_19
2035,-58.87241908,id_futuro_19
2036,-51.7502062,id_futuro_19
2037,-55.46016318,id_futuro_19
2038,-63.04363277,id_futuro_19
2039,-64.90628034,id_futuro_19
2040,-65.90857139,id_futuro_19
2041,-64.66256894,id_futuro_19
2042,-72.58105992,id_futuro_19
2043,-69.22146035,id_futuro_19
2044,-61.99219856,id_futuro_19
2045,-72.59934126,id_futuro_19
2046,-69.12900307,id_futuro_19
2047,-68.29687269,id_futuro_19
2048,-73.88481359,id_futuro_19
2049,-68.29869277,id_futuro_19
2050,-55.10841312,id_futuro_19
1990,-63.33224044,id_futuro_20
1991,-59.66992548,id_futuro_20
1992,-60.49756132,id_futuro_20
1993,-60.40270355,id_futuro_20
1994,-60.25809117,id_futuro_20
1995,-61.97127834,id_futuro_20
1996,-58.85718517,id_futuro_20
1997,-61.55841522,id_futuro_20
1998,-45.21235093,id_futuro_20
1999,-57.66985938,id_futuro_20
2000,-65.94570942,id_futuro_20
2001,-66.57002968,id_futuro_20
2002,-56.9177178,id_futuro_20
2003,-69.35342554,id_futuro_20
2004,-64.22017798,id_futuro_20
2005,-63.16781914,id_futuro_20
2006,-65.86464056,id_futuro_20
2007,-54.83547569,id_futuro_20
2008,-54.56990956,id_futuro_20
2009,-57.67206523,id_futuro_20
2010,-64.49615671,id_futuro_20
2011,-59.04463864,id_futuro_20
2012,-58.1032636,id_futuro_20
2013,-64.77339325,id_futuro_20
2014,-56.90301891,id_futuro_20
2015,-46.55264505,id_futuro_20
2016,-60.61134026,id_futuro_20
2017,13.47715115,id_futuro_20
2018,-50.41284301,id_futuro_20
2019,-48.00690099,id_futuro_20
2020,-49.53094698,id_futuro_20
2021,-53.94513321,id_futuro_20
2022,-40.49404727,id_futuro_20
2023,-53.90146144,id_futuro_20
2024,-52.97624618,id_futuro_20
2025,-41.56426127,id_futuro_20
2026,28.37698803,id_futuro_20
2027,-52.83560808,id_futuro_20
2028,-40.69979245,id_futuro_20
2029,-44.16970552,id_futuro_20
2030,-42.00839942,id_futuro_20
2031,-52.46943514,id_futuro_20
2032,-39.72168857,id_futuro_20
2033,-46.29408542,id_futuro_20
2034,-52.62267203,id_futuro_20
2035,-41.77772982,id_futuro_20
2036,-50.56467581,id_futuro_20
2037,-40.20521745,id_futuro_20
2038,-46.0946736,id_futuro_20
2039,-52.64142215,id_futuro_20
2040,-51.66480295,id_futuro_20
2041,-51.7396944,id_futuro_20
2042,-53.51147987,id_futuro_20
2043,-53.85546727,id_futuro_20
2044,-48.76933142,id_futuro_20
2045,-52.98703828,id_futuro_20
2046,-45.64696789,id_futuro_20
2047,-44.66749136,id_futuro_20
2048,-54.70811853,id_futuro_20
2049,-55.85424185,id_futuro_20
2050,-53.22574736,id_futuro_20
1990,-63.33224044,id_futuro_21
1991,-59.66992548,id_futuro_21
1992,-60.49756132,id_futuro_21
1993,-60.40270355,id_futuro_21
1994,-60.25809117,id_futuro_21
1995,-61.97127834,id_futuro_21
1996,-58.85718517,id_futuro_21
1997,-61.55841522,id_futuro_21
1998,-45.21235093,id_futuro_21
1999,-57.66985938,id_futuro_21
2000,-65.94570942,id_futuro_21
2001,-66.57002968,id_futuro_21
2002,-56.9177178,id_futuro_21
2003,-69.35342554,id_futuro_21
2004,-64.22017798,id_futuro_21
2005,-63.16781914,id_futuro_21
2006,-65.86464056,id_futuro_21
2007,-54.83547569,id_futuro_21
2008,-54.56990956,id_futuro_21
2009,-57.67206523,id_futuro_21
2010,-64.49615671,id_futuro_21
2011,-59.04463864,id_futuro_21
2012,-58.1032636,id_futuro_21
2013,-64.77339325,id_futuro_21
2014,-56.90301891,id_futuro_21
2015,-46.55264505,id_futuro_21
2016,-60.61134026,id_futuro_21
2017,13.47715115,id_futuro_21
2018,-50.41284301,id_futuro_21
2019,-48.00690099,id_futuro_21
2020,-49.53094698,id_futuro_21
2021,-54.75426034,id_futuro_21
2022,-44.16193206,id_futuro_21
2023,-53.08459921,id_futuro_21
2024,-53.8237497,id_futuro_21
2025,-48.25006618,id_futuro_21
2026,-43.83523498,id_futuro_21
2027,-53.38689186,id_futuro_21
2028,-52.19013272,id_futuro_21
2029,-51.57905863,id_futuro_21
2030,-50.90099788,id_futuro_21
2031,-53.11413043,id_futuro_21
2032,-50.9860378,id_futuro_21
2033,-51.53737404,id_futuro_21
2034,-47.09127438,id_futuro_21
2035,-53.16273495,id_futuro_21
2036,-52.64957899,id_futuro_21
2037,-52.42118135,id_futuro_21
2038,-47.06350932,id_futuro_21
2039,-50.56373003,id_futuro_21
2040,-52.10641027,id_futuro_21
2041,-53.02174335,id_futuro_21
2042,-52.98013036,id_futuro_21
2043,-55.16977208,id_futuro_21
2044,-52.96879759,id_futuro_21
2045,-53.03967671,id_futuro_21
2046,-52.81126632,id_futuro_21
2047,-44.19274161,id_futuro_21
2048,-47.93655565,id_futuro_21
2049,-54.41670488,id_futuro_21
2050,-44.93849847,id_futuro_21
1990,-63.33224044,id_futuro_22
1991,-59.66992548,id_futuro_22
1992,-60.49756132,id_futuro_22
1993,-60.40270355,id_futuro_22
1994,-60.25809117,id_futuro_22
1995,-61.97127834,id_futuro_22
1996,-58.85718517,id_futuro_22
1997,-61.55841522,id_futuro_22
1998,-45.21235093,id_futuro_22
1999,-57.66985938,id_futuro_22
2000,-65.94570942,id_futuro_22
2001,-66.57002968,id_futuro_22
2002,-56.9177178,id_futuro_22
2003,-69.35342554,id_futuro_22
2004,-64.22017798,id_futuro_22
2005,-63.16781914,id_futuro_22
2006,-65.86464056,id_futuro_22
2007,-54.83547569,id_futuro_22
2008,-54.56990956,id_futuro_22
2009,-57.67206523,id_futuro_22
2010,-64.49615671,id_futuro_22
2011,-59.04463864,id_futuro_22
2012,-58.1032636,id_futuro_22
2013,-64.77339325,id_futuro_22
2014,-56.90301891,id_futuro_22
2015,-46.55264505,id_futuro_22
2016,-60.61134026,id_futuro_22
2017,13.47715115,id_futuro_22
2018,-50.41284301,id_futuro_22
2019,-48.00690099,id_futuro_22
2020,-49.53094698,id_futuro_22
2021,-45.06693296,id_futuro_22
2022,-45.38207179,id_futuro_22
2023,-54.30212895,id_futuro_22
2024,-53.70311258,id_futuro_22
2025,-41.84745444,id_futuro_22
2026,-53.85628786,id_futuro_22
2027,-48.22160041,id_futuro_22
2028,-53.79486898,id_futuro_22
2029,-44.74150047,id_futuro_22
2030,-44.61486227,id_futuro_22
2031,-46.74789202,id_futuro_22
2032,-40.26905301,id_futuro_22
2033,-43.50052029,id_futuro_22
2034,-55.15636402,id_futuro_22
2035,-49.98677335,id_futuro_22
2036,-50.21862049,id_futuro_22
2037,-48.27922852,id_futuro_22
2038,-55.82308474,id_futuro_22
2039,-58.40350644,id_futuro_22
2040,-53.7610763,id_futuro_22
2041,-57.71352083,id_futuro_22
2042,-60.21151151,id_futuro_22
2043,-58.3687364,id_futuro_22
2044,-41.59056475,id_futuro_22
2045,-54.3025847,id_futuro_22
2046,-52.48171419,id_futuro_22
2047,-62.11027798,id_futuro_22
2048,-68.44084236,id_futuro_22
2049,-52.24914037,id_futuro_22
2050,-55.61399106,id_futuro_22
1990,-63.33224044,id_futuro_23
1991,-59.66992548,id_futuro_23
1992,-60.49756132,id_futuro_23
1993,-60.40270355,id_futuro_23
1994,-60.25809117,id_futuro_23
1995,-61.97127834,id_futuro_23
1996,-58.85718517,id_futuro_23
1997,-61.55841522,id_futuro_23
1998,-45.21235093,id_futuro_23
1999,-57.66985938,id_futuro_23
2000,-65.94570942,id_futuro_23
2001,-66.57002968,id_futuro_23
2002,-56.9177178,id_futuro_23
2003,-69.35342554,id_futuro_23
2004,-64.22017798,id_futuro_23
2005,-63.16781914,id_futuro_23
2006,-65.86464056,id_futuro_23
2007,-54.83547569,id_futuro_23
2008,-54.56990956,id_futuro_23
2009,-57.67206523,id_futuro_23
2010,-64.49615671,id_futuro_23
2011,-59.04463864,id_futuro_23
2012,-58.1032636,id_futuro_23
2013,-64.77339325,id_futuro_23
2014,-56.90301891,id_futuro_23
2015,-46.55264505,id_futuro_23
2016,-60.61134026,id_futuro_23
2017,13.47715115,id_futuro_23
2018,-50.41284301,id_futuro_23
2019,-48.00690099,id_futuro_23
2020,-49.53094698,id_futuro_23
2021,-54.96189375,id_futuro_23
2022,-54.62723208,id_futuro_23
2023,-54.43754732,id_futuro_23
2024,-53.79894966,id_futuro_23
2025,-40.54556497,id_futuro_23
2026,-53.01598482,id_futuro_23
2027,-52.4668668,id_futuro_23
2028,-39.4250049,id_futuro_23
2029,-52.87551423,id_futuro_23
2030,-46.31219471,id_futuro_23
2031,-40.84356744,id_futuro_23
2032,-42.19197094,id_futuro_23
2033,-41.29379789,id_futuro_23
2034,-52.08447894,id_futuro_23
2035,-53.33962443,id_futuro_23
2036,-52.78706059,id_futuro_23
2037,-54.93306643,id_futuro_23
2038,-50.87783011,id_futuro_23
2039,-53.66553943,id_futuro_23
2040,-41.56625306,id_futuro_23
2041,-42.93927454,id_futuro_23
2042,-39.44467656,id_futuro_23
2043,-45.03098281,id_futuro_23
2044,-45.47738024,id_futuro_23
2045,-52.71875646,id_futuro_23
2046,-48.21093706,id_futuro_23
2047,-39.90546082,id_futuro_23
2048,-43.03877299,id_futuro_23
2049,-43.33271674,id_futuro_23
2050,-48.10641245,id_futuro_23
1990,-63.33224044,id_futuro_24
1991,-59.66992548,id_futuro_24
1992,-60.49756132,id_futuro_24
1993,-60.40270355,id_futuro_24
1994,-60.25809117,id_futuro_24
1995,-61.97127834,id_futuro_24
1996,-58.85718517,id_futuro_24
1997,-61.55841522,id_futuro_24
1998,-45.21235093,id_futuro_24
1999,-57.66985938,id_futuro_24
2000,-65.94570942,id_futuro_24
2001,-66.57002968,id_futuro_24
2002,-56.9177178,id_futuro_24
2003,-69.35342554,id_futuro_24
2004,-64.22017798,id_futuro_24
2005,-63.16781914,id_futuro_24
2006,-65.86464056,id_futuro_24
2007,-54.83547569,id_futuro_24
2008,-54.56990956,id_futuro_24
2009,-57.67206523,id_futuro_24
2010,-64.49615671,id_futuro_24
2011,-59.04463864,id_futuro_24
2012,-58.1032636,id_futuro_24
2013,-64.77339325,id_futuro_24
2014,-56.90301891,id_futuro_24
